trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
371,False,"{'a': 0.6, 'e': 0.6289999999999997}",20,0,-19.044252532635106,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
372,False,"{'a': 0.6, 'e': 0.6279999999999997}",20,0,-92.3291630899414,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",0
373,False,"{'a': 0.6, 'e': 0.6269999999999997}",20,16,5.859170741264434,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.6, 'e': 0.6259999999999997}",25,2,1.4738003920414227,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 0}",1
375,False,"{'a': 0.6, 'e': 0.6249999999999997}",25,3,-68.74711688238031,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 1}",1
376,False,"{'a': 0.6, 'e': 0.6239999999999997}",20,0,-67.09301693769535,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
377,False,"{'a': 0.6, 'e': 0.6229999999999997}",30,0,-76.04823113584251,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
378,False,"{'a': 0.6, 'e': 0.6219999999999997}",30,7,-130.69337600475774,"{0: 14, 1: 0, 2: 7, 3: 0, 4: 2}",1
379,False,"{'a': 0.6, 'e': 0.6209999999999997}",20,0,-133.13420732872814,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
380,False,"{'a': 0.6, 'e': 0.6199999999999997}",30,0,-102.23482210074555,"{0: 21, 1: 4, 2: 3, 3: 0, 4: 2}",0
381,False,"{'a': 0.6, 'e': 0.6189999999999997}",20,0,-34.64107783534921,"{0: 15, 1: 0, 2: 5, 3: 0, 4: 0}",0
382,False,"{'a': 0.6, 'e': 0.6179999999999997}",25,14,10.259061627343518,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.6, 'e': 0.6169999999999997}",25,4,-84.35023084179728,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 1}",1
384,False,"{'a': 0.6, 'e': 0.6159999999999997}",35,1,-54.78039712315737,"{0: 27, 1: 1, 2: 5, 3: 0, 4: 1}",1
385,False,"{'a': 0.6, 'e': 0.6149999999999997}",35,18,-12.837062570111575,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
386,False,"{'a': 0.6, 'e': 0.6139999999999997}",25,8,14.374126065406648,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.6, 'e': 0.6129999999999997}",20,0,-48.505844454088894,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
388,False,"{'a': 0.6, 'e': 0.6119999999999997}",25,0,-119.20544576833136,"{0: 15, 1: 1, 2: 6, 3: 2, 4: 1}",0
389,False,"{'a': 0.6, 'e': 0.6109999999999997}",20,11,-18.822591753628252,"{0: 6, 1: 0, 2: 3, 3: 0, 4: 0}",1
390,False,"{'a': 0.6, 'e': 0.6099999999999997}",20,12,6.729796583042331,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.6, 'e': 0.6089999999999997}",20,14,12.210713642963327,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.6, 'e': 0.6079999999999997}",30,0,-181.0707984037523,"{0: 19, 1: 3, 2: 1, 3: 5, 4: 2}",0
393,False,"{'a': 0.6, 'e': 0.6069999999999997}",25,5,-25.854119037903118,"{0: 16, 1: 0, 2: 3, 3: 1, 4: 0}",1
394,False,"{'a': 0.6, 'e': 0.6059999999999997}",20,0,-26.41406583700506,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
395,False,"{'a': 0.6, 'e': 0.6049999999999996}",20,0,-107.96498698616702,"{0: 12, 1: 1, 2: 4, 3: 2, 4: 1}",0
396,False,"{'a': 0.6, 'e': 0.6039999999999996}",20,0,-81.72291509344642,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",0
397,False,"{'a': 0.6, 'e': 0.6029999999999996}",20,6,-35.38415144923243,"{0: 10, 1: 3, 2: 0, 3: 0, 4: 1}",1
398,False,"{'a': 0.6, 'e': 0.6019999999999996}",25,0,-63.84273117440508,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",0
399,False,"{'a': 0.6, 'e': 0.6009999999999996}",20,0,-114.98497909793355,"{0: 11, 1: 5, 2: 2, 3: 0, 4: 2}",0
400,False,"{'a': 0.6, 'e': 0.5999999999999996}",20,16,5.768885874355302,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.6, 'e': 0.5989999999999996}",25,11,-40.678250179075405,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
402,False,"{'a': 0.6, 'e': 0.5979999999999996}",20,13,-1.3115886956347165,"{0: 5, 1: 2, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.6, 'e': 0.5969999999999996}",20,0,-23.30232295054373,"{0: 14, 1: 4, 2: 2, 3: 0, 4: 0}",0
404,False,"{'a': 0.6, 'e': 0.5959999999999996}",30,0,-131.05357133502042,"{0: 20, 1: 3, 2: 4, 3: 1, 4: 2}",0
405,False,"{'a': 0.6, 'e': 0.5949999999999996}",30,0,-53.92628065525016,"{0: 25, 1: 1, 2: 1, 3: 2, 4: 1}",0
406,False,"{'a': 0.6, 'e': 0.5939999999999996}",25,2,-224.5168120071023,"{0: 13, 1: 1, 2: 2, 3: 3, 4: 4}",1
407,False,"{'a': 0.6, 'e': 0.5929999999999996}",25,14,5.0951922022344815,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
408,False,"{'a': 0.6, 'e': 0.5919999999999996}",25,0,-41.161885472819655,"{0: 17, 1: 4, 2: 3, 3: 1, 4: 0}",0
409,False,"{'a': 0.6, 'e': 0.5909999999999996}",20,0,6.247989855897073,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
410,False,"{'a': 0.6, 'e': 0.5899999999999996}",20,9,8.092483114691484,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
411,False,"{'a': 0.6, 'e': 0.5889999999999996}",25,13,-66.87014255159508,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 1}",1
412,False,"{'a': 0.6, 'e': 0.5879999999999996}",25,0,-113.34435840030359,"{0: 17, 1: 3, 2: 2, 3: 1, 4: 2}",0
413,False,"{'a': 0.6, 'e': 0.5869999999999996}",25,0,-52.816619738007056,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
414,False,"{'a': 0.6, 'e': 0.5859999999999996}",25,0,-28.03781754744569,"{0: 17, 1: 7, 2: 1, 3: 0, 4: 0}",0
415,False,"{'a': 0.6, 'e': 0.5849999999999996}",20,0,-80.7326656693647,"{0: 14, 1: 4, 2: 0, 3: 0, 4: 2}",0
416,False,"{'a': 0.6, 'e': 0.5839999999999996}",30,0,-178.4918833645408,"{0: 18, 1: 1, 2: 6, 3: 3, 4: 2}",0
417,False,"{'a': 0.6, 'e': 0.5829999999999996}",20,0,-98.39175035424128,"{0: 12, 1: 5, 2: 1, 3: 0, 4: 2}",0
418,False,"{'a': 0.6, 'e': 0.5819999999999996}",25,7,-27.520185226504317,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 1}",1
419,False,"{'a': 0.6, 'e': 0.5809999999999996}",25,6,-24.906560467172696,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 0}",1
420,False,"{'a': 0.6, 'e': 0.5799999999999996}",25,12,-3.7501591802325875,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 0}",1
421,False,"{'a': 0.6, 'e': 0.5789999999999996}",25,0,-114.25564101086974,"{0: 16, 1: 4, 2: 2, 3: 1, 4: 2}",0
422,False,"{'a': 0.6, 'e': 0.5779999999999996}",25,12,4.517399264499943,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
423,False,"{'a': 0.6, 'e': 0.5769999999999996}",30,0,-90.52440756824207,"{0: 21, 1: 1, 2: 7, 3: 0, 4: 1}",0
424,False,"{'a': 0.6, 'e': 0.5759999999999996}",20,8,-32.20378557679959,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
425,False,"{'a': 0.6, 'e': 0.5749999999999996}",20,0,-84.45595652942546,"{0: 16, 1: 1, 2: 0, 3: 1, 4: 2}",0
426,False,"{'a': 0.6, 'e': 0.5739999999999996}",25,0,-36.11034455926188,"{0: 20, 1: 1, 2: 2, 3: 2, 4: 0}",0
427,False,"{'a': 0.6, 'e': 0.5729999999999996}",20,0,-42.19651601316549,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
428,False,"{'a': 0.6, 'e': 0.5719999999999996}",20,0,-102.0893644842432,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
429,False,"{'a': 0.6, 'e': 0.5709999999999996}",25,8,-22.40792938151717,"{0: 11, 1: 3, 2: 3, 3: 0, 4: 0}",1
430,False,"{'a': 0.6, 'e': 0.5699999999999996}",20,0,-21.551096438830736,"{0: 16, 1: 2, 2: 1, 3: 1, 4: 0}",0
431,False,"{'a': 0.6, 'e': 0.5689999999999996}",20,4,13.95817111976716,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.6, 'e': 0.5679999999999996}",20,5,-78.72927582320975,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 2}",1
433,False,"{'a': 0.6, 'e': 0.5669999999999996}",30,17,-53.54276644106196,"{0: 9, 1: 2, 2: 0, 3: 1, 4: 1}",1
434,False,"{'a': 0.6, 'e': 0.5659999999999996}",25,0,-118.34555002689274,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
435,False,"{'a': 0.6, 'e': 0.5649999999999996}",30,7,-42.61606294755524,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 0}",1
436,False,"{'a': 0.6, 'e': 0.5639999999999996}",20,0,-114.51277232876072,"{0: 13, 1: 1, 2: 3, 3: 1, 4: 2}",0
437,False,"{'a': 0.6, 'e': 0.5629999999999996}",20,0,-41.37466326499435,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
438,False,"{'a': 0.6, 'e': 0.5619999999999996}",30,14,-34.872988126296974,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 1}",1
439,False,"{'a': 0.6, 'e': 0.5609999999999996}",30,0,-89.197217480327,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
440,False,"{'a': 0.6, 'e': 0.5599999999999996}",30,0,-85.75053788284035,"{0: 23, 1: 2, 2: 3, 3: 0, 4: 2}",0
441,False,"{'a': 0.6, 'e': 0.5589999999999996}",30,4,-39.51106208284152,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 1}",1
442,False,"{'a': 0.6, 'e': 0.5579999999999996}",20,6,-81.68083894208048,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 2}",1
443,False,"{'a': 0.6, 'e': 0.5569999999999996}",20,0,-68.33029814727597,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
444,False,"{'a': 0.6, 'e': 0.5559999999999996}",20,5,-39.08212428291275,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 1}",1
445,False,"{'a': 0.6, 'e': 0.5549999999999996}",25,0,-45.52016096314037,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
446,False,"{'a': 0.6, 'e': 0.5539999999999996}",30,0,-34.341911525382834,"{0: 24, 1: 1, 2: 3, 3: 2, 4: 0}",0
447,False,"{'a': 0.6, 'e': 0.5529999999999996}",20,0,-28.444911049680513,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
448,False,"{'a': 0.6, 'e': 0.5519999999999996}",20,10,-19.46155589075738,"{0: 7, 1: 0, 2: 3, 3: 0, 4: 0}",1
449,False,"{'a': 0.6, 'e': 0.5509999999999996}",30,0,-182.186408085962,"{0: 17, 1: 3, 2: 5, 3: 3, 4: 2}",0
450,False,"{'a': 0.6, 'e': 0.5499999999999996}",35,4,-78.53817251375102,"{0: 24, 1: 3, 2: 2, 3: 0, 4: 2}",1
451,False,"{'a': 0.6, 'e': 0.5489999999999996}",20,8,23.35843914624643,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.6, 'e': 0.5479999999999996}",20,0,-16.635695268626034,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
453,False,"{'a': 0.6, 'e': 0.5469999999999996}",25,20,7.46783021775393,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
454,False,"{'a': 0.6, 'e': 0.5459999999999996}",30,13,-13.058991209325999,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
455,False,"{'a': 0.6, 'e': 0.5449999999999996}",20,12,16.966518500074645,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.6, 'e': 0.5439999999999996}",20,0,-79.7014363644291,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
457,False,"{'a': 0.6, 'e': 0.5429999999999996}",35,2,-18.764277997626014,"{0: 25, 1: 4, 2: 4, 3: 0, 4: 0}",1
458,False,"{'a': 0.6, 'e': 0.5419999999999996}",20,0,-5.723173113057709,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
459,False,"{'a': 0.6, 'e': 0.5409999999999996}",20,4,8.016557964171778,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
460,False,"{'a': 0.6, 'e': 0.5399999999999996}",20,0,-20.01843341913388,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
461,False,"{'a': 0.6, 'e': 0.5389999999999996}",30,19,-24.773399638865907,"{0: 8, 1: 0, 2: 2, 3: 1, 4: 0}",1
462,False,"{'a': 0.6, 'e': 0.5379999999999996}",30,20,0.5744983376707242,"{0: 8, 1: 2, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.6, 'e': 0.5369999999999996}",20,0,-31.668726218506357,"{0: 16, 1: 3, 2: 0, 3: 0, 4: 1}",0
464,False,"{'a': 0.6, 'e': 0.5359999999999996}",20,3,-36.67558279489328,"{0: 11, 1: 1, 2: 5, 3: 0, 4: 0}",1
465,False,"{'a': 0.6, 'e': 0.5349999999999996}",20,0,-18.62809953559356,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
466,False,"{'a': 0.6, 'e': 0.5339999999999996}",25,0,-111.02084337043979,"{0: 18, 1: 2, 2: 2, 3: 1, 4: 2}",0
467,False,"{'a': 0.6, 'e': 0.5329999999999996}",25,0,-65.38957252998333,"{0: 19, 1: 0, 2: 5, 3: 0, 4: 1}",0
468,False,"{'a': 0.6, 'e': 0.5319999999999996}",20,15,3.70248116965241,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.6, 'e': 0.5309999999999996}",25,3,-8.393372035467777,"{0: 17, 1: 3, 2: 2, 3: 0, 4: 0}",1
470,False,"{'a': 0.6, 'e': 0.5299999999999996}",20,0,-70.08763695007002,"{0: 16, 1: 0, 2: 1, 3: 2, 4: 1}",0
471,False,"{'a': 0.6, 'e': 0.5289999999999996}",20,0,-39.047888717572675,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
472,False,"{'a': 0.6, 'e': 0.5279999999999996}",20,0,-6.368863829779388,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
473,False,"{'a': 0.6, 'e': 0.5269999999999996}",25,12,23.197581025242695,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.6, 'e': 0.5259999999999996}",25,14,-3.933468006865991,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 0}",1
475,False,"{'a': 0.6, 'e': 0.5249999999999996}",25,4,-42.074282165234166,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 1}",1
476,False,"{'a': 0.6, 'e': 0.5239999999999996}",35,17,-10.421159045219149,"{0: 15, 1: 0, 2: 3, 3: 0, 4: 0}",1
477,False,"{'a': 0.6, 'e': 0.5229999999999996}",30,7,-47.11016924167757,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 1}",1
478,False,"{'a': 0.6, 'e': 0.5219999999999996}",25,5,-46.47994830336502,"{0: 12, 1: 3, 2: 5, 3: 0, 4: 0}",1
479,False,"{'a': 0.6, 'e': 0.5209999999999996}",25,0,-192.98904683263717,"{0: 15, 1: 1, 2: 5, 3: 0, 4: 4}",0
480,False,"{'a': 0.6, 'e': 0.5199999999999996}",25,0,-27.83487234677512,"{0: 19, 1: 2, 2: 4, 3: 0, 4: 0}",0
481,False,"{'a': 0.6, 'e': 0.5189999999999996}",30,17,-4.049548834887252,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
482,False,"{'a': 0.6, 'e': 0.5179999999999996}",20,0,-40.00509152458791,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
483,False,"{'a': 0.6, 'e': 0.5169999999999996}",20,0,-113.4618098057138,"{0: 14, 1: 0, 2: 3, 3: 1, 4: 2}",0
484,False,"{'a': 0.6, 'e': 0.5159999999999996}",25,12,-6.970725859092138,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 0}",1
485,False,"{'a': 0.6, 'e': 0.5149999999999996}",20,15,8.664283684146488,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.6, 'e': 0.5139999999999996}",25,0,-63.17033448474316,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
487,False,"{'a': 0.6, 'e': 0.5129999999999996}",20,12,-28.321737091475107,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
488,False,"{'a': 0.6, 'e': 0.5119999999999996}",25,15,-5.105022410366244,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
489,False,"{'a': 0.6, 'e': 0.5109999999999996}",30,5,-78.4333054020907,"{0: 17, 1: 3, 2: 3, 3: 1, 4: 1}",1
490,False,"{'a': 0.6, 'e': 0.5099999999999996}",25,13,-15.649708493887958,"{0: 9, 1: 0, 2: 3, 3: 0, 4: 0}",1
491,False,"{'a': 0.6, 'e': 0.5089999999999996}",20,5,7.860893321449181,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
492,False,"{'a': 0.6, 'e': 0.5079999999999996}",25,0,-99.30744425022517,"{0: 18, 1: 3, 2: 1, 3: 1, 4: 2}",0
493,False,"{'a': 0.6, 'e': 0.5069999999999996}",25,0,-69.3242193241996,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
494,False,"{'a': 0.6, 'e': 0.5059999999999996}",35,9,12.395727895685766,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
495,False,"{'a': 0.6, 'e': 0.5049999999999996}",30,8,-12.21656052724892,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 0}",1
496,False,"{'a': 0.6, 'e': 0.5039999999999996}",20,0,-26.33055084713963,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",1
497,False,"{'a': 0.6, 'e': 0.5029999999999996}",25,8,-43.96852764551049,"{0: 13, 1: 0, 2: 3, 3: 0, 4: 1}",1
498,False,"{'a': 0.6, 'e': 0.5019999999999996}",20,0,-0.5560728518101351,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
499,False,"{'a': 0.6, 'e': 0.5009999999999996}",25,9,-21.499779365492007,"{0: 10, 1: 4, 2: 2, 3: 0, 4: 0}",1
500,False,"{'a': 0.6, 'e': 0.49999999999999956}",20,0,-52.14304654192132,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
501,False,"{'a': 0.6, 'e': 0.49899999999999956}",30,6,-16.397644367496518,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 1}",1
502,False,"{'a': 0.6, 'e': 0.49799999999999955}",25,17,-22.484286207136428,"{0: 6, 1: 0, 2: 1, 3: 1, 4: 0}",1
503,False,"{'a': 0.6, 'e': 0.49699999999999955}",20,0,-41.06883086545664,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",1
504,False,"{'a': 0.6, 'e': 0.49599999999999955}",25,0,-44.802471354953994,"{0: 20, 1: 2, 2: 1, 3: 1, 4: 1}",0
505,False,"{'a': 0.6, 'e': 0.49499999999999955}",30,2,-16.59368834158566,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 0}",1
506,False,"{'a': 0.6, 'e': 0.49399999999999955}",20,15,0.8039864111735724,"{0: 4, 1: 1, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.6, 'e': 0.49299999999999955}",30,14,23.196869556029228,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.6, 'e': 0.49199999999999955}",25,0,-8.609911075949398,"{0: 21, 1: 0, 2: 4, 3: 0, 4: 0}",0
509,False,"{'a': 0.6, 'e': 0.49099999999999955}",25,7,-12.98901563927787,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 0}",1
510,False,"{'a': 0.6, 'e': 0.48999999999999955}",30,0,-123.56167787389433,"{0: 16, 1: 3, 2: 9, 3: 2, 4: 0}",0
511,False,"{'a': 0.6, 'e': 0.48899999999999955}",20,10,-46.574627838179836,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
512,False,"{'a': 0.6, 'e': 0.48799999999999955}",25,0,-31.702108517750478,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
513,False,"{'a': 0.6, 'e': 0.48699999999999954}",25,0,-76.2259067259881,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
514,False,"{'a': 0.6, 'e': 0.48599999999999954}",30,13,-81.26153860357996,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 2}",1
515,False,"{'a': 0.6, 'e': 0.48499999999999954}",20,0,-8.137262476163933,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
516,False,"{'a': 0.6, 'e': 0.48399999999999954}",25,15,-41.1771011062338,"{0: 5, 1: 2, 2: 2, 3: 1, 4: 0}",1
517,False,"{'a': 0.6, 'e': 0.48299999999999954}",25,10,24.57120637188619,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.6, 'e': 0.48199999999999954}",20,0,-20.178341846138522,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
519,False,"{'a': 0.6, 'e': 0.48099999999999954}",30,17,-33.56752751983669,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
520,False,"{'a': 0.6, 'e': 0.47999999999999954}",20,0,8.60922458419875,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
521,False,"{'a': 0.6, 'e': 0.47899999999999954}",25,18,3.4642763291084915,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
522,False,"{'a': 0.6, 'e': 0.47799999999999954}",25,0,-101.67101818798531,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 3}",0
523,False,"{'a': 0.6, 'e': 0.47699999999999954}",25,10,-1.880014234030913,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
524,False,"{'a': 0.6, 'e': 0.47599999999999953}",25,0,-70.04396837072522,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 2}",0
525,False,"{'a': 0.6, 'e': 0.47499999999999953}",35,17,2.302959481169884,"{0: 15, 1: 2, 2: 1, 3: 0, 4: 0}",1
526,False,"{'a': 0.6, 'e': 0.47399999999999953}",20,7,-26.909744187132898,"{0: 10, 1: 0, 2: 2, 3: 1, 4: 0}",1
527,False,"{'a': 0.6, 'e': 0.47299999999999953}",25,11,-29.977963847185944,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 1}",1
528,False,"{'a': 0.6, 'e': 0.47199999999999953}",20,0,-56.207361868394045,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
529,False,"{'a': 0.6, 'e': 0.47099999999999953}",20,4,-18.030766796620963,"{0: 14, 1: 0, 2: 0, 3: 2, 4: 0}",1
530,False,"{'a': 0.6, 'e': 0.46999999999999953}",20,8,-21.08342514902774,"{0: 9, 1: 0, 2: 2, 3: 1, 4: 0}",1
531,False,"{'a': 0.6, 'e': 0.46899999999999953}",25,0,-60.93112451445543,"{0: 19, 1: 1, 2: 4, 3: 0, 4: 1}",0
532,False,"{'a': 0.6, 'e': 0.4679999999999995}",20,12,-46.45686481965933,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 1}",1
533,False,"{'a': 0.6, 'e': 0.4669999999999995}",30,9,-20.193662155424157,"{0: 17, 1: 0, 2: 3, 3: 1, 4: 0}",1
534,False,"{'a': 0.6, 'e': 0.4659999999999995}",25,9,15.474364936866905,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
535,False,"{'a': 0.6, 'e': 0.4649999999999995}",25,0,-212.46368343403785,"{0: 14, 1: 2, 2: 4, 3: 1, 4: 4}",0
536,False,"{'a': 0.6, 'e': 0.4639999999999995}",25,8,10.908632109790668,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
537,False,"{'a': 0.6, 'e': 0.4629999999999995}",20,7,-47.79097775967372,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
538,False,"{'a': 0.6, 'e': 0.4619999999999995}",25,17,5.231021141274441,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
539,False,"{'a': 0.6, 'e': 0.4609999999999995}",30,13,22.994713052812628,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
540,False,"{'a': 0.6, 'e': 0.4599999999999995}",20,1,11.660862716111279,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
541,False,"{'a': 0.6, 'e': 0.4589999999999995}",20,0,-48.41082776431423,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
542,False,"{'a': 0.6, 'e': 0.4579999999999995}",20,0,-165.245480410774,"{0: 11, 1: 2, 2: 3, 3: 1, 4: 3}",0
543,False,"{'a': 0.6, 'e': 0.4569999999999995}",20,5,20.346856731335272,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
544,False,"{'a': 0.6, 'e': 0.4559999999999995}",20,13,5.016650636750193,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
545,False,"{'a': 0.6, 'e': 0.4549999999999995}",20,0,31.260622788817827,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
546,False,"{'a': 0.6, 'e': 0.4539999999999995}",20,13,-49.71060745831551,"{0: 5, 1: 0, 2: 0, 3: 1, 4: 1}",1
547,False,"{'a': 0.6, 'e': 0.4529999999999995}",30,1,-72.56821026881892,"{0: 20, 1: 3, 2: 5, 3: 0, 4: 1}",1
548,False,"{'a': 0.6, 'e': 0.4519999999999995}",20,7,-2.7371556572501095,"{0: 10, 1: 2, 2: 1, 3: 0, 4: 0}",1
549,False,"{'a': 0.6, 'e': 0.4509999999999995}",20,3,-17.369134084166635,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 0}",1
550,False,"{'a': 0.6, 'e': 0.4499999999999995}",25,10,26.956553775693354,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
551,False,"{'a': 0.6, 'e': 0.4489999999999995}",25,0,-16.63549191090682,"{0: 20, 1: 3, 2: 1, 3: 1, 4: 0}",0
552,False,"{'a': 0.6, 'e': 0.4479999999999995}",25,15,-51.22833085476749,"{0: 6, 1: 2, 2: 1, 3: 0, 4: 1}",1
553,False,"{'a': 0.6, 'e': 0.4469999999999995}",35,23,-48.91592405309621,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 1}",1
554,False,"{'a': 0.6, 'e': 0.4459999999999995}",20,0,-52.69053213985019,"{0: 15, 1: 2, 2: 2, 3: 0, 4: 1}",0
